customer_id,churn,gender_male,senior_citizen_65,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,internet,charges_daily,charges_average,charges_average_log,charges_total_log,charges_monthly_log,tenure_log,subcription_no_streaming,subcription_total,streaming,family,dsl,fiber_optic,no_internet,month_to_month,one_year,two_year,bank_transfer_automatic,credit_card_automatic,electronic_check,mailed_check,automatic_payment,subcription_total_group,subcription_no_streaming_group
0139-IVFJG,0,0,0,1,0,2,1,0,Fiber optic,1,1,0,0,1,0,month_to_month,0,electronic_check,90.35,190.5,1,3.0116666666666663,93.61666666666667,4.539208430310332,5.249652194566756,4.503691017038237,0.6931471805599453,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
0141-YEAYS,0,0,1,0,0,27,1,1,Fiber optic,0,1,1,0,0,0,month_to_month,1,bank_transfer_automatic,86.45,2401.05,1,2.881666666666667,88.83928571428571,4.486828958857544,7.783661420660816,4.4595662121293,3.295836866004329,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0-2,2
0142-GVYSN,0,1,0,0,0,26,1,0,No,0,0,0,0,0,0,month_to_month,1,electronic_check,20.3,511.25,0,0.6766666666666666,19.687037037037037,2.979960400730285,6.236858707357012,3.0106208860477417,3.258096538021482,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0-2,0-1
0147-ESWWR,0,0,1,1,0,39,1,1,Fiber optic,0,0,0,1,1,1,month_to_month,1,electronic_check,101.25,3949.15,1,3.375,101.26,4.617691466541763,8.281255644865087,4.617592705986649,3.6635616461296463,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
0148-DCDOS,1,1,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_automatic,94.7,2362.1,1,3.1566666666666667,94.49230769230768,4.548518431105131,7.7673063328636625,4.550714000192032,3.2188758248682006,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
0151-ONTOV,1,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,0,mailed_check,70.9,70.9,1,2.3633333333333337,70.9,4.2612704335380815,4.2612704335380815,4.2612704335380815,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
0156-FVPTA,1,1,0,1,0,22,1,0,DSL,1,0,0,1,0,0,month_to_month,1,electronic_check,54.2,1152.7,1,1.8066666666666669,52.47391304347826,3.9603161516947027,7.0498622956069665,3.9926809084456005,3.091042453358316,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,2
0164-APGRB,0,0,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,electronic_check,114.9,8496.7,1,3.83,117.96712328767124,4.770405969438783,9.047433131801457,4.74406218485471,4.276666119016055,4,6,1,0,0,1,0,0,0,1,0,0,1,0,0,5-6,3-4
0164-XAIRP,0,0,0,0,0,24,1,0,No,0,0,0,0,0,0,two_year,1,bank_transfer_automatic,19.55,470.2,0,0.6516666666666667,19.59,2.9750192319564492,6.1531581361059695,2.972975286431375,3.1780538303479458,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0-2,0-1
0168-XZKBB,0,0,0,1,0,19,1,1,Fiber optic,0,0,0,0,1,0,month_to_month,1,electronic_check,86.85,1564.4,1,2.895,82.5625,4.4135555822825445,7.355257642881359,4.464182492687114,2.9444389791664403,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0174-QRVVY,0,1,0,1,1,71,1,1,No,0,0,0,0,0,0,two_year,0,credit_card_automatic,25.35,1847.55,0,0.8450000000000001,26.0125,3.258577191719753,7.521615716055603,3.232778730037192,4.2626798770413155,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
0177-PXBAT,0,1,1,1,0,33,1,1,Fiber optic,1,0,1,1,1,1,month_to_month,1,bank_transfer_automatic,109.9,3694.7,1,3.6633333333333336,111.89999999999999,4.717605615317879,8.214654639287774,4.699570861409576,3.4965075614664802,3,5,1,1,0,1,0,1,0,0,1,0,0,0,1,5-6,3-4
0178-CIIKR,0,0,0,0,0,3,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,19.95,58.0,0,0.6649999999999999,19.4875,2.969773234383895,4.060443010546419,2.9932291433358724,1.0986122886681098,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0178-SZBHO,0,1,0,1,1,47,1,1,Fiber optic,0,1,0,0,1,0,month_to_month,0,electronic_check,87.2,4017.45,1,2.9066666666666667,85.51354166666665,4.448674745467876,8.298402651983505,4.468204330914934,3.8501476017100584,1,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0181-RITDD,0,1,0,1,1,62,1,0,Fiber optic,1,1,1,1,1,1,two_year,0,mailed_check,108.15,6825.65,1,3.605,110.06031746031745,4.701028556057014,8.82844285361354,4.683519152399068,4.127134385045092,4,6,1,1,0,1,0,0,0,1,0,0,0,1,0,5-6,3-4
0186-CAERR,0,1,0,0,0,71,1,1,Fiber optic,1,1,1,1,1,1,one_year,1,bank_transfer_automatic,116.3,8309.55,1,3.8766666666666665,117.02569444444443,4.762393521323148,9.025160734758693,4.7561730595246186,4.2626798770413155,4,6,1,0,0,1,0,0,1,0,1,0,0,0,1,5-6,3-4
0187-QSXOE,0,1,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,month_to_month,1,electronic_check,89.0,605.45,1,2.966666666666667,86.80625,4.463678623682392,6.405971983200375,4.48863636973214,1.9459101490553132,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0187-WZNAB,0,0,0,1,1,27,1,0,Fiber optic,1,0,0,0,0,0,month_to_month,0,mailed_check,74.4,1972.35,1,2.48,73.09821428571429,4.291803938081354,7.5869810042010375,4.309455941839047,3.295836866004329,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
0188-GWFLE,0,1,0,0,0,2,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.05,33.7,0,0.6683333333333333,17.916666666666668,2.8857313783396625,3.517497837358316,2.998229153752578,0.6931471805599453,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0191-EQUUH,0,0,0,0,1,25,0,0,DSL,1,0,0,1,0,0,two_year,0,bank_transfer_automatic,35.05,844.45,1,1.1683333333333332,33.82692307692308,3.521257026156131,6.738685527863931,3.5567756134805992,3.2188758248682006,2,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0-2,2
0191-ZHSKZ,0,1,1,0,0,30,1,0,DSL,1,1,0,0,1,1,month_to_month,1,electronic_check,74.75,2111.3,1,2.4916666666666667,70.51774193548388,4.25586433681684,7.655059150494037,4.314149212270796,3.4011973816621555,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3-4,2
0193-ESZXP,1,0,1,1,0,58,1,0,Fiber optic,1,1,0,1,1,1,one_year,1,credit_card_automatic,105.5,6205.5,1,3.5166666666666666,106.96610169491525,4.6725119776785204,8.733191274569576,4.658710952916121,4.060443010546419,3,5,1,1,0,1,0,0,1,0,0,1,0,0,1,5-6,3-4
0195-IESCP,1,1,0,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.25,855.3,1,2.841666666666667,85.50454545454545,4.448569537740659,6.751452284586736,4.445588116163626,2.302585092994046,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0196-JTUQI,0,0,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,credit_card_automatic,75.2,633.85,1,2.506666666666667,70.905,4.26134095291331,6.451812333384736,4.320151230955794,2.1972245773362196,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
0196-VULGZ,1,0,1,1,0,6,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,84.35,474.9,1,2.8116666666666665,79.89285714285714,4.380686451314926,6.163104255555076,4.434974808991977,1.791759469228055,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0197-PNKNK,0,0,0,1,1,69,1,1,Fiber optic,1,0,1,0,0,0,one_year,0,bank_transfer_automatic,84.45,5848.6,1,2.815,84.75785714285715,4.439798451613518,8.673957595345886,4.436159643253809,4.23410650459726,2,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0-2,2
0201-MIBOL,0,0,1,0,0,66,1,1,Fiber optic,1,0,0,0,1,1,two_year,1,bank_transfer_automatic,102.4,6471.85,1,3.4133333333333336,98.1231343283582,4.586223162707635,8.775217281708308,4.628886712605407,4.189654742026425,1,3,1,0,0,1,0,0,0,1,1,0,0,0,1,3-4,0-1
0201-OAMXR,1,0,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,one_year,0,credit_card_automatic,115.55,8127.6,1,3.8516666666666666,116.1007042253521,4.754457954364623,9.003020956008859,4.74970333672039,4.248495242049359,4,6,1,0,0,1,0,0,1,0,0,1,0,0,1,5-6,3-4
0203-HHYIJ,1,1,0,0,0,25,1,1,No,0,0,0,0,0,0,one_year,0,bank_transfer_automatic,25.3,676.35,0,0.8433333333333334,26.986538461538462,3.2953381661756627,6.516710693535203,3.2308043957334744,3.2188758248682006,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0-2,0-1
0206-OYVOC,0,0,0,1,1,46,1,0,No,0,0,0,0,0,0,two_year,1,mailed_check,19.25,864.2,0,0.6416666666666667,18.7968085106383,2.9336870953526004,6.761804223497833,2.9575110607337933,3.828641396489095,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
0206-TBWLC,0,0,0,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,one_year,1,mailed_check,114.65,6049.5,1,3.8216666666666668,112.07545454545453,4.719172345758949,8.707730902981533,4.741884009303914,3.9889840465642745,4,6,1,1,0,1,0,0,1,0,0,0,0,1,0,5-6,3-4
0207-MDKNV,1,0,0,0,0,15,1,0,Fiber optic,1,0,1,1,1,1,month_to_month,0,electronic_check,105.1,1582.75,1,3.503333333333333,105.490625,4.658622086408369,7.366919119424236,4.6549122778829055,2.70805020110221,3,5,1,0,0,1,0,1,0,0,0,0,1,0,0,5-6,3-4
0208-BPQEJ,0,0,0,1,1,12,1,0,No,0,0,0,0,0,0,month_to_month,0,bank_transfer_automatic,19.4,198.1,0,0.6466666666666666,16.73076923076923,2.817249493067202,5.288771953704505,2.9652730660692823,2.4849066497880004,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0-2,0-1
0212-ISBBF,0,0,0,0,0,22,0,0,DSL,0,1,0,0,1,1,month_to_month,1,electronic_check,50.35,1098.85,1,1.6783333333333335,49.96521739130434,3.911327111175985,7.00201945737222,3.9189986191645714,3.091042453358316,1,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3-4,0-1
0214-JHPFW,0,0,0,1,0,70,0,0,DSL,0,1,1,1,1,1,two_year,0,bank_transfer_automatic,57.8,4039.3,1,1.9266666666666665,57.705633802816905,4.055354808311173,8.303826688615946,4.056988775678332,4.248495242049359,3,5,1,1,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
0215-BQKGS,0,1,0,0,0,30,1,0,Fiber optic,1,1,1,0,0,0,month_to_month,1,credit_card_automatic,84.3,2438.6,1,2.81,81.38387096774194,4.399177108015674,7.799179383126164,4.4343818650078095,3.4011973816621555,3,3,0,0,0,1,0,1,0,0,0,1,0,0,1,3-4,3-4
0218-QNVAS,0,1,0,1,1,71,1,1,Fiber optic,0,1,0,0,1,1,one_year,0,bank_transfer_automatic,100.55,7113.75,1,3.3516666666666666,100.19861111111112,4.607154327388142,8.869784809917334,4.610655116218661,4.2626798770413155,1,3,1,1,0,1,0,0,1,0,1,0,0,0,1,3-4,0-1
0219-QAERP,0,1,0,1,0,30,1,0,No,0,0,0,0,0,0,one_year,0,credit_card_automatic,19.8,576.65,0,0.66,19.24032258064516,2.9570082112428087,6.357235496671947,2.9856819377004897,3.4011973816621555,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0-2,0-1
0219-YTZUE,1,1,0,1,1,4,1,1,Fiber optic,0,1,1,0,0,0,month_to_month,1,bank_transfer_automatic,84.8,371.9,1,2.8266666666666667,91.34,4.514588807756853,5.918625000931025,4.440295542797857,1.3862943611198906,2,2,0,1,0,1,0,1,0,0,1,0,0,0,1,0-2,2
0220-EBGCE,1,1,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,month_to_month,1,electronic_check,85.85,167.3,1,2.8616666666666664,84.38333333333334,4.435369909747808,5.119788607992779,4.4526015873434845,0.6931471805599453,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0221-NAUXK,0,1,0,0,1,10,1,0,No,0,0,0,0,0,0,one_year,1,bank_transfer_automatic,19.95,219.5,0,0.6649999999999999,21.768181818181816,3.0804493539902476,5.391352232515226,2.9932291433358724,2.302585092994046,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0-2,0-1
0221-WMXNQ,0,1,1,0,0,4,1,0,Fiber optic,1,0,0,0,0,0,month_to_month,0,electronic_check,75.35,273.4,1,2.5116666666666663,69.75,4.244917420701475,5.610935924289849,4.3221439250725044,1.3862943611198906,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0222-CNVPT,0,1,1,0,0,52,0,0,DSL,1,0,0,0,1,1,month_to_month,1,credit_card_automatic,48.8,2555.05,1,1.6266666666666665,49.129245283018875,3.894454484430546,7.84582707191795,3.8877303128591016,3.9512437185814275,1,3,1,0,1,0,0,1,0,0,0,1,0,0,1,3-4,0-1
0224-HJAPT,1,1,0,0,0,5,1,1,DSL,0,0,0,0,0,0,month_to_month,0,electronic_check,47.15,223.15,1,1.5716666666666665,45.050000000000004,3.807772984054347,5.407844191075279,3.8533340090794663,1.6094379124341003,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0224-NIJLP,0,1,0,1,1,8,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,20.15,165.5,0,0.6716666666666666,20.62777777777778,3.02663860328687,5.1089711948171175,3.0032042883926917,2.0794415416798357,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
0224-RLWWD,0,0,1,0,0,2,1,0,DSL,0,0,0,0,0,0,month_to_month,1,electronic_check,44.3,89.3,1,1.4766666666666666,44.53333333333333,3.7962379724344357,4.492001487882454,3.7909846770510898,0.6931471805599453,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0225-ZORZP,0,1,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,1,month_to_month,0,electronic_check,84.3,235.05,1,2.81,79.8375,4.379993318887708,5.45979825747014,4.4343818650078095,1.0986122886681098,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0228-MAUWC,0,1,0,0,0,19,1,1,DSL,0,0,1,1,0,0,month_to_month,0,electronic_check,59.55,1144.6,1,1.9849999999999999,60.207499999999996,4.097796929272352,7.042810509975002,4.0868162958013095,2.9444389791664403,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,2
0229-LFJAF,0,1,0,0,0,72,1,1,DSL,1,1,1,1,0,0,two_year,0,bank_transfer_automatic,69.65,4908.25,1,2.3216666666666668,68.19041095890411,4.222303953188461,8.498672741778858,4.243482700225814,4.276666119016055,4,4,0,0,1,0,0,0,0,1,1,0,0,0,1,3-4,3-4
0230-UBYPQ,0,1,1,1,0,63,0,0,DSL,1,0,0,1,0,0,one_year,0,bank_transfer_automatic,36.1,2298.9,1,1.2033333333333334,36.484375,3.596884086743326,7.740186026644468,3.586292865338835,4.143134726391533,2,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0-2,2
0230-WEQUW,0,1,0,1,0,66,0,0,DSL,1,1,1,1,1,0,two_year,1,bank_transfer_automatic,56.6,3789.2,1,1.8866666666666667,57.4,4.050044303325521,8.239910194001379,4.036008985209137,4.189654742026425,4,5,1,1,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
0231-LXVAP,1,1,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,month_to_month,1,electronic_check,75.9,75.9,1,2.5300000000000002,75.9,4.3294166844015844,4.3294166844015844,4.3294166844015844,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0233-FTHAV,0,0,0,0,0,60,1,1,Fiber optic,0,0,1,0,0,0,one_year,1,bank_transfer_automatic,79.2,4765.0,1,2.64,79.41311475409836,4.374663527838915,8.469052816088302,4.37197629882038,4.0943445622221,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0-2,0-1
0234-TEVTT,0,0,0,1,1,48,0,0,DSL,1,0,1,0,0,1,one_year,0,credit_card_automatic,45.0,2196.3,1,1.5,45.74081632653061,3.8229910355392387,7.694529405320707,3.8066624897703196,3.871201010907891,2,3,1,1,1,0,0,0,1,0,0,1,0,0,1,3-4,2
0235-KGSLC,1,0,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,month_to_month,1,credit_card_automatic,85.55,85.55,1,2.8516666666666666,85.55,4.449101000338202,4.449101000338202,4.449101000338202,0.0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
0236-HFWSV,1,1,0,0,0,15,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,electronic_check,93.35,1444.65,1,3.1116666666666664,96.125,4.565649427825808,7.275622356674983,4.536355869987732,2.70805020110221,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0237-YFUTL,0,0,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,month_to_month,1,bank_transfer_automatic,109.65,5405.8,1,3.6550000000000002,108.14607843137254,4.6834828912827655,8.595227730221579,4.697293474863897,3.912023005428146,3,5,1,1,0,1,0,1,0,0,1,0,0,0,1,5-6,3-4
0238-WHBIQ,0,1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,two_year,0,credit_card_automatic,89.7,6339.3,1,2.99,88.06849315068493,4.478114842993295,8.75452363124099,4.49647076906475,4.276666119016055,4,6,1,1,1,0,0,0,0,1,0,1,0,0,1,5-6,3-4
0239-OXEXL,0,0,0,0,0,46,1,1,Fiber optic,1,1,0,0,0,0,month_to_month,0,mailed_check,84.25,3847.6,1,2.808333333333333,83.6563829787234,4.426717730304401,8.25520485627846,4.433788569232471,3.828641396489095,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0-2,2
0244-LGNFY,0,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,two_year,0,bank_transfer_automatic,92.65,6733.0,1,3.0883333333333334,93.50205479452055,4.537983412465148,8.814776088545281,4.528828952731369,4.276666119016055,4,6,1,1,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
0247-SLUJI,0,1,0,1,1,1,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,19.7,19.7,0,0.6566666666666666,19.7,2.9806186357439426,2.9806186357439426,2.9806186357439426,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0248-IPDFW,0,0,0,0,0,1,1,1,DSL,0,0,0,0,0,0,month_to_month,1,electronic_check,50.1,50.1,1,1.6700000000000002,50.1,3.914021008090819,3.914021008090819,3.914021008090819,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0248-PGHBZ,0,0,1,0,0,67,1,0,Fiber optic,1,1,0,1,1,0,two_year,1,bank_transfer_automatic,92.45,6140.85,1,3.0816666666666666,91.66617647058824,4.518153461390581,8.722718448041828,4.5266679578331335,4.204692619390966,3,4,1,0,0,1,0,0,0,1,1,0,0,0,1,3-4,3-4
0253-ZTEOB,0,0,0,1,1,48,1,1,DSL,0,1,0,1,1,1,two_year,0,electronic_check,79.65,3870.3,1,2.6550000000000002,80.61122448979593,4.3896379014765765,8.2610873023992,4.3776420363560575,3.871201010907891,2,4,1,1,1,0,0,0,0,1,0,0,1,0,0,3-4,2
0254-FNMCI,0,0,0,0,0,72,1,0,Fiber optic,1,1,1,1,1,1,two_year,1,electronic_check,109.9,7624.2,1,3.6633333333333336,105.94657534246575,4.662934960855095,8.939082677938543,4.699570861409576,4.276666119016055,4,6,1,0,0,1,0,0,0,1,0,0,1,0,0,5-6,3-4
0254-KCJGT,0,1,0,1,0,52,1,1,DSL,1,1,1,1,0,1,one_year,1,credit_card_automatic,81.4,4354.45,1,2.7133333333333334,83.69528301886791,4.427182620099352,8.378953589692316,4.399375273008495,3.9512437185814275,4,5,1,1,1,0,0,0,1,0,0,1,0,0,1,5-6,3-4
0254-WWRKD,0,0,0,1,1,67,1,0,DSL,0,1,0,0,0,0,one_year,0,credit_card_automatic,50.55,3431.75,1,1.6849999999999998,51.21029411764706,3.9359405688215094,8.140825614131769,3.9229629454664803,4.204692619390966,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0-2,0-1
0256-LTHVJ,1,0,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,81.05,2227.1,1,2.7016666666666667,79.59137931034483,4.376905786864159,7.708455569706803,4.395066248181685,3.332204510175204,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0257-KXZGU,0,0,0,1,1,32,1,1,DSL,0,1,1,0,0,0,month_to_month,0,bank_transfer_automatic,62.45,2045.55,1,2.0816666666666666,63.878787878787875,4.156987348194773,7.623421980971953,4.134366236571586,3.4657359027997265,2,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0-2,2
0257-ZESQC,1,0,1,1,0,27,1,0,Fiber optic,1,0,0,0,0,0,month_to_month,1,bank_transfer_automatic,75.2,1929.35,1,2.506666666666667,71.59107142857142,4.270970365472543,7.564938437608496,4.320151230955794,3.295836866004329,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
0258-NOKBL,0,1,0,0,0,3,1,0,Fiber optic,0,1,1,0,0,1,month_to_month,0,electronic_check,90.4,268.45,1,3.0133333333333336,89.7125,4.496610112756191,5.592664676868578,4.504244267398131,1.0986122886681098,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
0259-GBZSH,1,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,month_to_month,1,electronic_check,85.65,181.5,1,2.855,89.05,4.489198009735671,5.201255653704905,4.450269224770129,0.6931471805599453,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0260-ZDLGK,1,0,0,0,1,9,1,0,DSL,0,0,1,1,1,1,month_to_month,1,mailed_check,72.9,651.4,1,2.43,72.42999999999999,4.282620578207235,6.479123892842133,4.289088639014612,2.1972245773362196,2,4,1,1,1,0,0,1,0,0,0,0,0,1,0,3-4,2
0263-FJTQO,0,1,0,1,1,50,1,1,DSL,1,0,0,1,1,0,two_year,1,credit_card_automatic,70.5,3486.65,1,2.35,69.74803921568628,4.244889308703272,8.156696668824656,4.255612709818223,3.912023005428146,2,3,1,1,1,0,0,0,0,1,0,1,0,0,1,3-4,2
0264-CNITK,0,0,0,1,1,71,1,0,No,0,0,0,0,0,0,two_year,0,bank_transfer_automatic,20.1,1389.6,0,0.67,19.579166666666666,2.9744660757608243,7.236771214926895,3.0007198150650303,4.2626798770413155,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0-2,0-1
0265-EDXBD,1,1,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.9,2303.35,1,2.496666666666667,72.06818181818181,4.277612640620086,7.742119863957441,4.316153890523174,3.4657359027997265,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
0265-PSUAE,0,0,0,1,1,16,1,0,Fiber optic,1,0,1,0,1,1,month_to_month,0,bank_transfer_automatic,100.7,1522.7,1,3.356666666666667,95.49411764705883,4.55906465027086,7.328240353846687,4.612145799724517,2.772588722239781,2,4,1,1,0,1,0,1,0,0,1,0,0,0,1,3-4,2
0266-CLZKZ,0,0,0,1,1,67,1,1,Fiber optic,0,0,1,1,1,1,two_year,1,bank_transfer_automatic,105.65,6717.9,1,3.521666666666667,100.34632352941175,4.608627438093007,8.812530884678896,4.660131744062066,4.204692619390966,2,4,1,1,0,1,0,0,0,1,1,0,0,0,1,3-4,2
0266-GMEAO,0,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,credit_card_automatic,114.3,8058.55,1,3.81,111.9568493150685,4.718113523085407,8.994488918572177,4.738826570800765,4.276666119016055,4,6,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
0268-QKIWO,1,0,0,0,0,3,1,0,No,0,0,0,0,0,0,month_to_month,0,electronic_check,19.75,58.85,0,0.6583333333333333,19.65,2.9780773383152703,4.074991833706286,2.9831534913471307,1.0986122886681098,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0-2,0-1
0269-XFESX,0,1,0,1,1,23,1,1,No,0,0,0,0,0,0,one_year,0,mailed_check,24.35,538.5,0,0.8116666666666668,23.452083333333334,3.1549593324528673,6.288787496596443,3.192531849528599,3.1354942159291497,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0-2,0-1
0270-THENM,0,1,0,1,1,72,1,1,DSL,1,1,1,1,0,0,two_year,0,bank_transfer_automatic,69.85,5102.35,1,2.328333333333333,70.85205479452055,4.260593967755948,8.53745649689765,4.246350085702971,4.276666119016055,4,4,0,1,1,0,0,0,0,1,1,0,0,0,1,3-4,3-4
0274-JKUJR,0,1,0,1,1,7,0,0,DSL,1,1,1,0,1,1,month_to_month,0,mailed_check,58.85,465.7,1,1.9616666666666667,65.56875,4.183099210497659,6.1435416499883315,4.074991833706286,1.9459101490553132,3,5,1,1,1,0,0,1,0,0,0,0,0,1,0,5-6,3-4
0277-BKSQP,0,1,0,1,1,8,1,0,DSL,0,0,0,0,1,0,month_to_month,1,electronic_check,54.4,475.1,1,1.8133333333333332,58.833333333333336,4.074708587705242,6.163525308192876,3.996364153861897,2.0794415416798357,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
0277-ORXQS,0,1,0,1,1,66,0,0,DSL,0,0,0,1,1,1,two_year,0,bank_transfer_automatic,50.55,3364.55,1,1.6849999999999998,50.97164179104478,3.931269434762065,8.12104950356714,3.9229629454664803,4.189654742026425,1,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3-4,0-1
0278-YXOOG,1,1,0,0,0,5,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,21.05,113.85,0,0.7016666666666667,22.483333333333334,3.1127742939856553,4.734881792509748,3.0469005601283903,1.6094379124341003,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
0280-XJGEX,1,1,0,0,0,49,1,1,Fiber optic,0,1,1,0,1,1,month_to_month,1,bank_transfer_automatic,103.7,5036.3,1,3.4566666666666666,102.8,4.632785353021065,8.524426964478117,4.641502115235482,3.8918202981106265,2,4,1,0,0,1,0,1,0,0,1,0,0,0,1,3-4,2
0281-CNTZX,0,1,0,1,0,63,1,0,No,0,0,0,0,0,0,two_year,1,bank_transfer_automatic,19.95,1234.8,0,0.6649999999999999,19.60546875,2.9758085451753713,7.118664292628004,2.9932291433358724,4.143134726391533,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0-2,0-1
0282-NVSJS,0,0,1,1,1,12,0,0,DSL,0,0,0,1,0,0,month_to_month,1,mailed_check,29.3,355.9,1,0.9766666666666667,29.63076923076923,3.3888133224624335,5.874649792516147,3.3775875160230218,2.4849066497880004,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
